NAME : 200_2
TYPE : EVRP-TW-SPD
DIMENSION : 301
VEHICLES : 500
DISPATCHINGCOST : 300
UNITCOST : 0.014
CAPACITY : 2.5
ELECTRIC_POWER : 30.0
CONSUMPTION_RATE : 0.00025
RECHARGING_RATE : 1.0
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,lng,lat,delivery,pickup,first_receive_tm,last_receive_tm,service_time
20398,67,299,24371,29
20399,67,300,9722,11
20400,68,0,26031,31
20401,68,1,40372,48
20402,68,2,28522,34
20403,68,3,19916,23
20404,68,4,24256,29
20405,68,5,35151,42
20406,68,6,25963,31
20407,68,7,28766,34
20408,68,8,45902,88
20409,68,9,23690,50
20410,68,10,19877,35
20411,68,11,8426,17
20412,68,12,36008,72
20413,68,13,49037,82
20414,68,14,45963,45
20415,68,15,43549,73
20416,68,16,42381,83
20417,68,17,40709,74
20418,68,18,17134,30
20419,68,19,15400,24
20420,68,20,57753,69
20421,68,21,23033,36
20422,68,22,37953,80
20423,68,23,50444,53
20424,68,24,40085,44
20425,68,25,29560,58
20426,68,26,45278,59
20427,68,27,20105,40
20428,68,28,46330,86
20429,68,29,46310,54
20430,68,30,21750,41
20431,68,31,19168,46
20432,68,32,47048,47
20433,68,33,45459,52
20434,68,34,38771,72
20435,68,35,30703,70
20436,68,36,19946,30
20437,68,37,47214,74
20438,68,38,25071,48
20439,68,39,49658,69
20440,68,40,5143,10
20441,68,41,35984,45
20442,68,42,40029,47
20443,68,43,30192,39
20444,68,44,25403,59
20445,68,45,49735,52
20446,68,46,45733,58
20447,68,47,24561,29
20448,68,48,45959,55
20449,68,49,51103,61
20450,68,50,8629,10
20451,68,51,19609,23
20452,68,52,24905,29
20453,68,53,46502,55
20454,68,54,42405,50
20455,68,55,14264,42
20456,68,56,33003,62
20457,68,57,33419,36
20458,68,58,38596,80
20459,68,59,59134,97
20460,68,60,49262,100
20461,68,61,49587,54
20462,68,62,22376,44
20463,68,63,48103,80
20464,68,64,57996,76
20465,68,65,23521,51
20466,68,66,22695,35
20467,68,67,25559,41
20468,68,69,29297,61
20469,68,70,47836,47
20470,68,71,31081,78
20471,68,72,61738,57
20472,68,73,17013,26
20473,68,74,18124,43
20474,68,75,23350,43
20475,68,76,52141,83
20476,68,77,13895,45
20477,68,78,27052,41
20478,68,79,36981,55
20479,68,80,34147,67
20480,68,81,26216,71
20481,68,82,34652,49
20482,68,83,42622,53
20483,68,84,33181,47
20484,68,85,48648,80
20485,68,86,45183,89
20486,68,87,28355,60
20487,68,88,44144,69
20488,68,89,39911,47
20489,68,90,3360,4
20490,68,91,38676,46
20491,68,92,26400,31
20492,68,93,18353,22
20493,68,94,18171,21
20494,68,95,54339,65
20495,68,96,36571,43
20496,68,97,28218,33
20497,68,98,28632,34
20498,68,99,27371,32
20499,68,100,18270,21
20500,68,101,23618,43
20501,68,102,16878,35
20502,68,103,4237,10
20503,68,104,52835,88
20504,68,105,21694,44
20505,68,106,49483,83
20506,68,107,45832,64
20507,68,108,15240,41
20508,68,109,33548,68
20509,68,110,39641,46
20510,68,111,42237,46
20511,68,112,37557,67
20512,68,113,20871,49
20513,68,114,16844,26
20514,68,115,39244,48
20515,68,116,26102,67
20516,68,117,29967,36
20517,68,118,33805,43
20518,68,119,50719,97
20519,68,120,44838,86
20520,68,121,56209,67
20521,68,122,7527,16
20522,68,123,31719,61
20523,68,124,26292,42
20524,68,125,44086,56
20525,68,126,25219,67
20526,68,127,28206,61
20527,68,128,54066,59
20528,68,129,27839,52
20529,68,130,49868,94
20530,68,131,22277,26
20531,68,132,34385,41
20532,68,133,31627,37
20533,68,134,37371,44
20534,68,135,27004,32
20535,68,136,26224,31
20536,68,137,55302,66
20537,68,138,31238,37
20538,68,139,28468,34
20539,68,140,38243,45
20540,68,141,9486,11
20541,68,142,23947,28
20542,68,143,37735,45
20543,68,144,9410,11
20544,68,145,25066,30
20545,68,146,39377,47
20546,68,147,34295,47
20547,68,148,29050,48
20548,68,149,45166,49
20549,68,150,20188,32
20550,68,151,44526,79
20551,68,152,2467,7
20552,68,153,26740,45
20553,68,154,24010,39
20554,68,155,20294,28
20555,68,156,53445,66
20556,68,157,19287,31
20557,68,158,19417,30
20558,68,159,46358,88
20559,68,160,36977,60
20560,68,161,14813,36
20561,68,162,52013,55
20562,68,163,16744,27
20563,68,164,14084,27
20564,68,165,40008,75
20565,68,166,8652,18
20566,68,167,19139,26
20567,68,168,52706,68
20568,68,169,39502,71
20569,68,170,26344,50
20570,68,171,19481,48
20571,68,172,27063,51
20572,68,173,52699,91
20573,68,174,46291,64
20574,68,175,29937,35
20575,68,176,50674,55
20576,68,177,21112,25
20577,68,178,35596,42
20578,68,179,32177,38
20579,68,180,10806,12
20580,68,181,25142,30
20581,68,182,37486,44
20582,68,183,9862,22
20583,68,184,16640,19
20584,68,185,23035,27
20585,68,186,33129,39
20586,68,187,45241,54
20587,68,188,41712,50
20588,68,189,29712,35
20589,68,190,13211,15
20590,68,191,33935,40
20591,68,192,6308,7
20592,68,193,19029,22
20593,68,194,16794,20
20594,68,195,33266,39
20595,68,196,38954,46
20596,68,197,27048,32
20597,68,198,37944,45
20598,68,199,53855,64
20599,68,200,15482,18
20600,68,201,18833,22
20601,68,202,35803,42
20602,68,203,27627,33
20603,68,204,15253,18
20604,68,205,47554,57
20605,68,206,35140,42
20606,68,207,6032,7
20607,68,208,53764,64
20608,68,209,49999,92
20609,68,210,44916,49
20610,68,211,31677,61
20611,68,212,23450,60
20612,68,213,49056,80
20613,68,214,23767,60
20614,68,215,22007,49
20615,68,216,46970,79
20616,68,217,27723,50
20617,68,218,45465,51
20618,68,219,29132,45
20619,68,220,50244,83
20620,68,221,20806,30
20621,68,222,18241,32
20622,68,223,37800,75
20623,68,224,55693,90
20624,68,225,26288,45
20625,68,226,31104,51
20626,68,227,42378,56
20627,68,228,13470,26
20628,68,229,21409,28
20629,68,230,31736,41
20630,68,231,28687,61
20631,68,232,16220,28
20632,68,233,48311,45
20633,68,234,34998,66
20634,68,235,34365,37
20635,68,236,5527,16
20636,68,237,30226,47
20637,68,238,33233,59
20638,68,239,25424,34
20639,68,240,58268,70
20640,68,241,17112,22
20641,68,242,22630,40
20642,68,243,7276,19
20643,68,244,34031,60
20644,68,245,23679,46
20645,68,246,20163,31
20646,68,247,19184,23
20647,68,248,17832,21
20648,68,249,22805,27
20649,68,250,5793,6
20650,68,251,27281,32
20651,68,252,26294,31
20652,68,253,51495,61
20653,68,254,23901,28
20654,68,255,39283,47
20655,68,256,22359,26
20656,68,257,28328,33
20657,68,258,36058,43
20658,68,259,16026,19
20659,68,260,47477,56
20660,68,261,22939,27
20661,68,262,32829,57
20662,68,263,28498,57
20663,68,264,20363,45
20664,68,265,42207,78
20665,68,266,31233,57
20666,68,267,20914,52
20667,68,268,38958,67
20668,68,269,16230,26
20669,68,270,14673,22
20670,68,271,49325,85
20671,68,272,46460,47
20672,68,273,36323,70
20673,68,274,40826,57
20674,68,275,15839,28
20675,68,276,26476,59
20676,68,277,24338,48
20677,68,278,6224,17
20678,68,279,49462,53
20679,68,280,51829,60
20680,68,281,14314,30
20681,68,282,32602,71
20682,68,283,15557,25
20683,68,284,42921,89
20684,68,285,41969,57
20685,68,286,55748,83
20686,68,287,26594,40
20687,68,288,48332,50
20688,68,289,9942,22
20689,68,290,42516,81
20690,68,291,38412,74
20691,68,292,24454,29
20692,68,293,10582,12
20693,68,294,7034,8
20694,68,295,35229,42
20695,68,296,29261,35
20696,68,297,46371,55
20697,68,298,39327,47
20698,68,299,22140,26
20699,68,300,11150,13
20700,69,0,38767,46
20701,69,1,16133,19
20702,69,2,12797,15
20703,69,3,16002,19
20704,69,4,10189,12
20705,69,5,13433,16
20706,69,6,11439,13
20707,69,7,33864,40
20708,69,8,19018,22
20709,69,9,20176,24
20710,69,10,8860,10
20711,69,11,21592,25
20712,69,12,37389,44
20713,69,13,21854,39
20714,69,14,46730,82
20715,69,15,16367,29
20716,69,16,14924,40
20717,69,17,20920,52
20718,69,18,36283,71
20719,69,19,31490,65
20720,69,20,34079,57
20721,69,21,42183,78
20722,69,22,17262,35
20723,69,23,45688,75
20724,69,24,46468,88
20725,69,25,20812,54
20726,69,26,20935,28
20727,69,27,12000,39
20728,69,28,23939,48
20729,69,29,17523,24
20730,69,30,9716,29
20731,69,31,12616,30
20732,69,32,14645,18
20733,69,33,16399,23
20734,69,34,11315,29
20735,69,35,10937,30
20736,69,36,39096,70
20737,69,37,31748,84
20738,69,38,21493,55
20739,69,39,25985,58
20740,69,40,32619,64
20741,69,41,21355,37
20742,69,42,35272,71
20743,69,43,22182,36
20744,69,44,16969,45
20745,69,45,17332,22
20746,69,46,36952,74
20747,69,47,10295,37
20748,69,48,26217,42
20749,69,49,34158,54
20750,69,50,24236,47
20751,69,51,50335,69
20752,69,52,5335,6
20753,69,53,30410,36
20754,69,54,18161,21
20755,69,55,16702,20
20756,69,56,14529,43
20757,69,57,41863,50
20758,69,58,12681,15
20759,69,59,26896,32
20760,69,60,23354,49
20761,69,61,42857,51
20762,69,62,6826,8
20763,69,63,31910,65
20764,69,64,34322,62
20765,69,65,29673,55
20766,69,66,44320,60
20767,69,67,36830,64
20768,69,68,29746,59
20769,69,70,43079,71
20770,69,71,10976,37
20771,69,72,49948,71
20772,69,73,26141,54
20773,69,74,13582,31
20774,69,75,8504,31
20775,69,76,25583,43
20776,69,77,25302,74
20777,69,78,29232,62
20778,69,79,12216,27
20779,69,80,6717,15
20780,69,81,9686,31
20781,69,82,29333,66
20782,69,83,17257,30
20783,69,84,4227,13
20784,69,85,21465,38
20785,69,86,22791,51
20786,69,87,8018,27
20787,69,88,28678,77
20788,69,89,24000,45
20789,69,90,28544,52
20790,69,91,22271,36
20791,69,92,23458,31
20792,69,93,44542,83
20793,69,94,9927,27
20794,69,95,35211,57
20795,69,96,17201,41
20796,69,97,6693,27
20797,69,98,24525,64
20798,69,99,13101,21
20799,69,100,8368,10
20800,69,101,7984,9
20801,69,102,13696,16
20802,69,103,21735,26
20803,69,104,20588,24
20804,69,105,7222,8
20805,69,106,16158,19
20806,69,107,9861,11
20807,69,108,15129,18
20808,69,109,33377,40
20809,69,110,18516,22
20810,69,111,38284,45
20811,69,112,7523,9
20812,69,113,7810,28
20813,69,114,29326,62
20814,69,115,30277,67
20815,69,116,10754,36
20816,69,117,27716,70
20817,69,118,19051,35
20818,69,119,39541,84
20819,69,120,17656,43
20820,69,121,32535,54
20821,69,122,33548,64
20822,69,123,34144,75
20823,69,124,41657,87
20824,69,125,17193,35
20825,69,126,9951,36
20826,69,127,7870,26
20827,69,128,29787,34
20828,69,129,4265,17
20829,69,130,38689,82
20830,69,131,24331,59
20831,69,132,19250,23
20832,69,133,37682,69
20833,69,134,19122,28
20834,69,135,35572,81
20835,69,136,21173,54
20836,69,137,34712,58
20837,69,138,47442,86
20838,69,139,14088,35
20839,69,140,35936,71
20840,69,141,35901,64
20841,69,142,50420,77
20842,69,143,21162,33
20843,69,144,18339,47
20844,69,145,14833,30
20845,69,146,20016,46
20846,69,147,26979,65
20847,69,148,8122,17
20848,69,149,14588,17
20849,69,150,14233,17
20850,69,151,12685,15
20851,69,152,25227,30
20852,69,153,30978,37
20853,69,154,32655,39
20854,69,155,21707,26
20855,69,156,42863,51
20856,69,157,19185,23
20857,69,158,30283,36
20858,69,159,23967,52
20859,69,160,7375,18
20860,69,161,18758,40
20861,69,162,27656,31
20862,69,163,26756,60
20863,69,164,26686,55
20864,69,165,12552,31
20865,69,166,35300,70
20866,69,167,43854,70
20867,69,168,29032,54
20868,69,169,19713,49
20869,69,170,5392,20
20870,69,171,24192,50
20871,69,172,4592,18
20872,69,173,38153,62
20873,69,174,38823,66
20874,69,175,27686,71
20875,69,176,18271,25
20876,69,177,23544,35
20877,69,178,28558,63
20878,69,179,11082,34
20879,69,180,29718,53
20880,69,181,13886,29
20881,69,182,19840,31
20882,69,183,32725,57
20883,69,184,12980,29
20884,69,185,5611,14
20885,69,186,14529,22
20886,69,187,33580,90
20887,69,188,17484,20
20888,69,189,37465,44
20889,69,190,10999,13
20890,69,191,9706,11
20891,69,192,17891,21
20892,69,193,5194,6
20893,69,194,33767,40
20894,69,195,18507,22
20895,69,196,22627,27
20896,69,197,5993,7
20897,69,198,13700,16
20898,69,199,29613,35
20899,69,200,15284,18
20900,69,201,38903,70
20901,69,202,15536,36
20902,69,203,34219,76
20903,69,204,16016,27
20904,69,205,27578,43
20905,69,206,16270,29
20906,69,207,35271,62
20907,69,208,32829,58
20908,69,209,27608,54
20909,69,210,43836,81
20910,69,211,4246,9
20911,69,212,6713,21
20912,69,213,21874,35
20913,69,214,3820,4
20914,69,215,12195,37
20915,69,216,13079,15
20916,69,217,18226,21
20917,69,218,43018,51
20918,69,219,5880,7
20919,69,220,17613,21
20920,69,221,37345,44
20921,69,222,15852,19
20922,69,223,35258,42
20923,69,224,28510,45
20924,69,225,3473,17
20925,69,226,46469,93
20926,69,227,17806,44
20927,69,228,16314,39
20928,69,229,46124,71
20929,69,230,30127,77
20930,69,231,8350,28
20931,69,232,32573,65
20932,69,233,50144,76
20933,69,234,6163,19
20934,69,235,14393,27
20935,69,236,26315,50
20936,69,237,19042,36
20937,69,238,4889,18
20938,69,239,27604,55
20939,69,240,34595,57
20940,69,241,29759,63
20941,69,242,8918,28
20942,69,243,24697,51
20943,69,244,5191,16
20944,69,245,22773,56
20945,69,246,40158,69
20946,69,247,15392,27
20947,69,248,12579,41
20948,69,249,22227,37
20949,69,250,35632,61
20950,69,251,15546,31
20951,69,252,13547,34
20952,69,253,29173,63
20953,69,254,19975,31
20954,69,255,46460,82
20955,69,256,22071,48
20956,69,257,45651,87
20957,69,258,35252,82
20958,69,259,35583,76
20959,69,260,23243,27
20960,69,261,35674,42
20961,69,262,5135,6
20962,69,263,1778,6
20963,69,264,23176,27
20964,69,265,10927,13
20965,69,266,14810,17
20966,69,267,20486,24
20967,69,268,5817,6
20968,69,269,23757,28
20969,69,270,31163,61
20970,69,271,22142,41
20971,69,272,48122,83
20972,69,273,19008,34
20973,69,274,25360,65
20974,69,275,32339,69
20975,69,276,16138,41
20976,69,277,23962,70
20977,69,278,27013,52
20978,69,279,17058,23
20979,69,280,42229,74
20980,69,281,21924,43
20981,69,282,10263,36
20982,69,283,30944,62
20983,69,284,25402,46
20984,69,285,10805,16
20985,69,286,33606,33
20986,69,287,28774,61
20987,69,288,15929,19
20988,69,289,22315,42
20989,69,290,15333,36
20990,69,291,10956,29
20991,69,292,22226,52
20992,69,293,34111,63
20993,69,294,35090,66
20994,69,295,30279,61
20995,69,296,7568,24
20996,69,297,23152,52
20997,69,298,35251,72
20998,69,299,13736,27
20999,69,300,39449,70
21000,70,0,12132,14
21001,70,1,46931,60
21002,70,2,32894,39
21003,70,3,29734,35
21004,70,4,35508,42
21005,70,5,58999,70
21006,70,6,34257,41
21007,70,7,11907,14
21008,70,8,33767,40
21009,70,9,25560,30
21010,70,10,40895,49
21011,70,11,38211,45
21012,70,12,8391,10
21013,70,13,55276,66
21014,70,14,3780,4
21015,70,15,50020,60
21016,70,16,45920,55
21017,70,17,28634,34
21018,70,18,37828,49
21019,70,19,36094,44
21020,70,20,35231,30
21021,70,21,37675,37
21022,70,22,34187,45
21023,70,23,2878,5
21024,70,24,18629,20
21025,70,25,23528,34
21026,70,26,62025,83
21027,70,27,36635,66
21028,70,28,40683,49
21029,70,29,58613,81
21030,70,30,47421,74
21031,70,31,38916,73
21032,70,32,55735,74
21033,70,33,57489,78
21034,70,34,37781,61
21035,70,35,32933,56
21036,70,36,40640,49
21037,70,37,20457,40
21038,70,38,27654,43
21039,70,39,39008,45
21040,70,40,47457,59
21041,70,41,68257,94
21042,70,42,11460,15
21043,70,43,60128,99
21044,70,44,29302,48
21045,70,45,58422,78
21046,70,46,14112,25
21047,70,47,34002,66
21048,70,48,59622,47
21049,70,49,45324,70
21050,70,50,39513,56
21051,70,51,71561,58
21052,70,52,38061,72
21053,70,53,19468,52
21054,70,54,51090,61
21055,70,55,29065,34
21056,70,56,31727,38
21057,70,57,18258,21
21058,70,58,34658,41
21059,70,59,44924,53
21060,70,60,38674,46
21061,70,61,4362,12
21062,70,62,42747,72
21063,70,63,37365,40
21064,70,64,34197,33
21065,70,65,25210,40
21066,70,66,76607,59
21067,70,67,64946,83
21068,70,68,46961,55
21069,70,69,44124,74
21070,70,71,33311,68
21071,70,72,14795,16
21072,70,73,56400,63
21073,70,74,38496,70
21074,70,75,44644,78
21075,70,76,50121,62
21076,70,77,35323,54
21077,70,78,56772,101
21078,70,79,56406,83
21079,70,80,49516,71
21080,70,81,34472,72
21081,70,82,15244,19
21082,70,83,59510,94
21083,70,84,46485,77
21084,70,85,54338,79
21085,70,86,38819,54
21086,70,87,36124,69
21087,70,88,22939,53
21088,70,89,48538,64
21089,70,90,45456,49
21090,70,91,48490,73
21091,70,92,59315,71
21092,70,93,23561,28
21093,70,94,42004,50
21094,70,95,18399,22
21095,70,96,46344,55
21096,70,97,39370,47
21097,70,98,23317,27
21098,70,99,56073,67
21099,70,100,51179,61
21100,70,101,45509,54
21101,70,102,32041,38
21102,70,103,34582,41
21103,70,104,49023,58
21104,70,105,40596,48
21105,70,106,45855,55
21106,70,107,51730,62
21107,70,108,30622,36
21108,70,109,12399,14
21109,70,110,27173,32
21110,70,111,9932,11
21111,70,112,40933,49
21112,70,113,40108,76
21113,70,114,56232,63
21114,70,115,25625,33
21115,70,116,33830,66
21116,70,117,17788,26
21117,70,118,65953,94
21118,70,119,18304,39
21119,70,120,45447,65
21120,70,121,33741,29
21121,70,122,45385,40
21122,70,123,15780,19
21123,70,124,34558,37
21124,70,125,61326,87
21125,70,126,35217,78
21126,70,127,36581,69
21127,70,128,70877,90
21128,70,129,40834,78
21129,70,130,17375,37
21130,70,131,29173,49
21131,70,132,50538,78
21132,70,133,10602,12
21133,70,134,53979,77
21134,70,135,16713,28
21135,70,136,24183,40
21136,70,137,35864,31
21137,70,138,17375,16
21138,70,139,31727,51
21139,70,140,9431,22
21140,70,141,60617,69
21141,70,142,30846,26
21142,70,143,56387,82
21143,70,144,36509,43
21144,70,145,57947,69
21145,70,146,30778,36
21146,70,147,19187,23
21147,70,148,50127,60
21148,70,149,60200,72
21149,70,150,43562,52
21150,70,151,49697,59
21151,70,152,38069,45
21152,70,153,23241,27
21153,70,154,26894,32
21154,70,155,47849,57
21155,70,156,6320,7
21156,70,157,47589,88
21157,70,158,58805,66
21158,70,159,40802,52
21159,70,160,53044,77
21160,70,161,38450,72
21161,70,162,68746,87
21162,70,163,56132,64
21163,70,164,36529,58
21164,70,165,40862,55
21165,70,166,47721,41
21166,70,167,61767,52
21167,70,168,34917,32
21168,70,169,32538,47
21169,70,170,43608,84
21170,70,171,30313,41
21171,70,172,41441,78
21172,70,173,24605,27
21173,70,174,11872,30
21174,70,175,17758,27
21175,70,176,59360,83
21176,70,177,55365,96
21177,70,178,23906,29
21178,70,179,42063,65
21179,70,180,54434,58
21180,70,181,56232,83
21181,70,182,54872,80
21182,70,183,57441,63
21183,70,184,37815,71
21184,70,185,50518,60
21185,70,186,54711,65
21186,70,187,15778,18
21187,70,188,29827,35
21188,70,189,8316,9
21189,70,190,36550,43
21190,70,191,38183,45
21191,70,192,30748,36
21192,70,193,46976,56
21193,70,194,49826,59
21194,70,195,27188,32
21195,70,196,23062,27
21196,70,197,51618,61
21197,70,198,54844,65
21198,70,199,37603,45
21199,70,200,48435,58
21200,70,201,30438,41
21201,70,202,46109,68
21202,70,203,15879,26
21203,70,204,51497,86
21204,70,205,60982,49
21205,70,206,49143,71
21206,70,207,51986,59
21207,70,208,35962,33
21208,70,209,44352,57
21209,70,210,8670,17
21210,70,211,46631,77
21211,70,212,39074,75
21212,70,213,48093,70
21213,70,214,40313,81
21214,70,215,35511,42
21215,70,216,58644,70
21216,70,217,27495,32
21217,70,218,5260,6
21218,70,219,48692,58
21219,70,220,44116,52
21220,70,221,50184,60
21221,70,222,43098,51
21222,70,223,13774,16
21223,70,224,48952,58
21224,70,225,46214,55
21225,70,226,22906,27
21226,70,227,63517,76
21227,70,228,37519,45
21228,70,229,51676,62
21229,70,230,17587,25
21230,70,231,36419,68
21231,70,232,36914,47
21232,70,233,7681,10
21233,70,234,39966,71
21234,70,235,61294,83
21235,70,236,45242,55
21236,70,237,59451,93
21237,70,238,39397,71
21238,70,239,55144,94
21239,70,240,35806,32
21240,70,241,31977,37
21241,70,242,43923,74
21242,70,243,46778,53
21243,70,244,40686,69
21244,70,245,29409,47
21245,70,246,62444,73
21246,70,247,54416,90
21247,70,248,36262,69
21248,70,249,60173,98
21249,70,250,51826,59
21250,70,251,60240,84
21251,70,252,55800,98
21252,70,253,40962,38
21253,70,254,59000,95
21254,70,255,4076,8
21255,70,256,29989,49
21256,70,257,13246,24
21257,70,258,10240,25
21258,70,259,49050,58
21259,70,260,32289,38
21260,70,261,15554,18
21261,70,262,40539,48
21262,70,263,46696,56
21263,70,264,22583,27
21264,70,265,48567,58
21265,70,266,30881,37
21266,70,267,25262,30
21267,70,268,44775,53
21268,70,269,24609,29
21269,70,270,30112,36
21270,70,271,54589,65
21271,70,272,4090,4
21272,70,273,32074,38
21273,70,274,22324,26
21274,70,275,24506,29
21275,70,276,31970,38
21276,70,277,24492,29
21277,70,278,34865,41
21278,70,279,59230,71
21279,70,280,4898,5
21280,70,281,38164,45
21281,70,282,36376,43
21282,70,283,30076,36
21283,70,284,36592,52
21284,70,285,46080,67
21285,70,286,63209,50
21286,70,287,56313,99
21287,70,288,57018,75
21288,70,289,43965,61
21289,70,290,45906,67
21290,70,291,41625,61
21291,70,292,25781,50
21292,70,293,35655,43
21293,70,294,45846,37
21294,70,295,13315,19
21295,70,296,36564,62
21296,70,297,40599,50
21297,70,298,15568,29
21298,70,299,60638,82
21299,70,300,61736,75
21300,71,0,34501,56
21301,71,1,18403,51
21302,71,2,3646,12
21303,71,3,10973,27
21304,71,4,3345,13
21305,71,5,28140,55
21306,71,6,2725,13
21307,71,7,25076,51
21308,71,8,18719,32
21309,71,9,12542,28
21310,71,10,16339,38
21311,71,11,31290,61
21312,71,12,29216,48
21313,71,13,19733,23
21314,71,14,36677,54
21315,71,15,14450,17
21316,71,16,10336,12
21317,71,17,11897,14
21318,71,18,15912,19
21319,71,19,16631,19
21320,71,20,28163,33
21321,71,21,20479,24
21322,71,22,10570,12
21323,71,23,38652,46
21324,71,24,32429,38
21325,71,25,9464,11
21326,71,26,28662,34
21327,71,27,7250,8
21328,71,28,21255,25
21329,71,29,25730,30
21330,71,30,9945,11
21331,71,31,9385,11
21332,71,32,23237,27
21333,71,33,24096,28
21334,71,34,6389,7
21335,71,35,1459,1
21336,71,36,28999,52
21337,71,37,20361,62
21338,71,38,10018,27
21339,71,39,21393,37
21340,71,40,33008,66
21341,71,41,25966,65
21342,71,42,25218,44
21343,71,43,25542,60
21344,71,44,6471,23
21345,71,45,29334,48
21346,71,46,26899,49
21347,71,47,2804,11
21348,71,48,29757,55
21349,71,49,23789,47
21350,71,50,22382,47
21351,71,51,47590,86
21352,71,52,5672,21
21353,71,53,21370,65
21354,71,54,27519,51
21355,71,55,22032,47
21356,71,56,5936,23
21357,71,57,54754,59
21358,71,58,11414,25
21359,71,59,31951,41
21360,71,60,22080,44
21361,71,61,29934,42
21362,71,62,15857,33
21363,71,63,27318,46
21364,71,64,29730,44
21365,71,65,16402,35
21366,71,66,49025,71
21367,71,67,41534,70
21368,71,68,30135,61
21369,71,69,11445,35
21370,71,70,35716,42
21371,71,72,31634,37
21372,71,73,24052,28
21373,71,74,10456,12
21374,71,75,8725,10
21375,71,76,17432,20
21376,71,77,13534,16
21377,71,78,29667,35
21378,71,79,20694,24
21379,71,80,14619,17
21380,71,81,1702,2
21381,71,82,19261,23
21382,71,83,27538,33
21383,71,84,13430,16
21384,71,85,17962,21
21385,71,86,18001,32
21386,71,87,3733,14
21387,71,88,17290,55
21388,71,89,20009,54
21389,71,90,28933,56
21390,71,91,25811,47
21391,71,92,24620,56
21392,71,93,34445,64
21393,71,94,15162,34
21394,71,95,30618,40
21395,71,96,20741,49
21396,71,97,5305,20
21397,71,98,14877,37
21398,71,99,25103,46
21399,71,100,16209,46
21400,71,101,10988,42
21401,71,102,14530,40
21402,71,103,31237,59
21403,71,104,29192,54
21404,71,105,15593,33
21405,71,106,18934,51
21406,71,107,21517,43
21407,71,108,16491,42
21408,71,109,25920,52
21409,71,110,8790,30
21410,71,111,32273,54
21411,71,112,7472,28
21412,71,113,7658,30
21413,71,114,34030,69
21414,71,115,19592,40
21415,71,116,2633,11
21416,71,117,17662,44
21417,71,118,23111,27
21418,71,119,22477,26
21419,71,120,12269,14
21420,71,121,26556,31
21421,71,122,32398,56
21422,71,123,21074,25
21423,71,124,22662,27
21424,71,125,27131,32
21425,71,126,2505,3
21426,71,127,2883,3
21427,71,128,30007,36
21428,71,129,7675,9
21429,71,130,21899,26
21430,71,131,8551,10
21431,71,132,16903,20
21432,71,133,27628,43
21433,71,134,24646,45
21434,71,135,25518,55
21435,71,136,11529,27
21436,71,137,30119,40
21437,71,138,37389,60
21438,71,139,3584,13
21439,71,140,25882,44
21440,71,141,40605,75
21441,71,142,38765,60
21442,71,143,27054,50
21443,71,144,22254,53
21444,71,145,25251,57
21445,71,146,15423,26
21446,71,147,16926,37
21447,71,148,18342,44
21448,71,149,28867,48
21449,71,150,22071,50
21450,71,151,20883,45
21451,71,152,33115,66
21452,71,153,35793,67
21453,71,154,33063,62
21454,71,155,28253,60
21455,71,156,33791,54
21456,71,157,24754,58
21457,71,158,38793,73
21458,71,159,19176,34
21459,71,160,19318,46
21460,71,161,16043,42
21461,71,162,33396,62
21462,71,163,31461,66
21463,71,164,21785,47
21464,71,165,9923,35
21465,71,166,34320,62
21466,71,167,44243,73
21467,71,168,24440,36
21468,71,169,15120,30
21469,71,170,11219,30
21470,71,171,13694,28
21471,71,172,9053,26
21472,71,173,33561,45
21473,71,174,28770,40
21474,71,175,15935,19
21475,71,176,26995,32
21476,71,177,23095,27
21477,71,178,12329,14
21478,71,179,7790,9
21479,71,180,34423,64
21480,71,181,22406,26
21481,71,182,25539,49
21482,71,183,37430,67
21483,71,184,10854,39
21484,71,185,17554,42
21485,71,186,24369,51
21486,71,187,22193,67
21487,71,188,19574,35
21488,71,189,29426,48
21489,71,190,17813,50
21490,71,191,9793,33
21491,71,192,29977,54
21492,71,193,12780,35
21493,71,194,44968,78
21494,71,195,8824,28
21495,71,196,15215,44
21496,71,197,19073,38
21497,71,198,24366,45
21498,71,199,26961,38
21499,71,200,18706,60
21500,71,201,23286,50
21501,71,202,19076,47
21502,71,203,24165,50
21503,71,204,17285,55
21504,71,205,31118,56
21505,71,206,19810,41
21506,71,207,34809,64
21507,71,208,28237,40
21508,71,209,22817,36
21509,71,210,33783,56
21510,71,211,16189,37
21511,71,212,4777,22
21512,71,213,25414,47
21513,71,214,7924,28
21514,71,215,6113,21
21515,71,216,28117,56
21516,71,217,11224,24
21517,71,218,32947,39
21518,71,219,13066,15
21519,71,220,15246,18
21520,71,221,39666,47
21521,71,222,18191,21
21522,71,223,25186,30
21523,71,224,21617,25
21524,71,225,10589,12
21525,71,226,24263,29
21526,71,227,27930,33
21527,71,228,15404,18
21528,71,229,41185,49
21529,71,230,17414,20
21530,71,231,3250,3
21531,71,232,17091,20
21532,71,233,40090,50
21533,71,234,8094,28
21534,71,235,24810,51
21535,71,236,26704,55
21536,71,237,21588,58
21537,71,238,7374,28
21538,71,239,32309,64
21539,71,240,30002,39
21540,71,241,19261,42
21541,71,242,9648,36
21542,71,243,28454,62
21543,71,244,10504,27
21544,71,245,12934,29
21545,71,246,44862,77
21546,71,247,16553,54
